DYNAGEN MRI X4 CRT-D,https://www.bostonscientific.com/jp-JP/products/crt-d/DynagenX4.html
Fibered Platinum Coils 35,https://www.bostonscientific.com/jp-JP/products/coil/FPC35.html
IDC™,https://www.bostonscientific.com/jp-JP/products/coil/IDC.html
Interlock™ Fibered IDC™ Occlusion System,https://www.bostonscientific.com/jp-JP/products/coil/Interlock.html
Interlock™-35 Coil Fibered IDC™ Occlusion System,https://www.bostonscientific.com/jp-JP/products/coil/Interlock35.html
VortX™ 18 Diamond Shape Fibered Platinum Coils,https://www.bostonscientific.com/jp-JP/products/coil/VortX18DiamondShapeFPC.html
VortX™ 18 Fibered Platinum Coils,https://www.bostonscientific.com/jp-JP/products/coil/VortX18FPC.html
VortX™ 35 Fibered Platinum Coils,https://www.bostonscientific.com/jp-JP/products/coil/VortX35FPC.html
Rotablator™,https://www.bostonscientific.com/jp-JP/products/atherectomy-system/Rotablator.html
ROTAPRO™,https://www.bostonscientific.com/jp-JP/products/atherectomy-system/Rotapro.html
ACUITY™ PRO,https://www.bostonscientific.com/jp-JP/products/catheter-guide/ACUITYPro.html
GUIDEZILLA™ II,https://www.bostonscientific.com/jp-JP/products/catheter-guide/GUIDEZILLA_II.html
GUIDEZILLA™ II PV,https://www.bostonscientific.com/jp-JP/products/catheter-guide/GUIDEZILLAIIPV.html
Mach 1™ Coronary Guide Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-guide/Mach1Coronary.html
Mach 1™ Peripheral Guide Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-guide/Mach1Peripheral.html
Runway Guide Catheter - 6F Large Lumen,https://www.bostonscientific.com/jp-JP/products/catheter-guide/RunWay.html
Advanix™ Biliary Stent System（Double Pigtail Stent）/ NaviFlex™ RX Delivery System,https://www.bostonscientific.com/jp-JP/products/stent/Advanix.html
Advanix™ Pancreatic Stent,https://www.bostonscientific.com/jp-JP/products/stent/Advanix_Pancreatic.html
Advanix™J,https://www.bostonscientific.com/jp-JP/products/stent/Advanix_J.html
Ascerta™ Ureteral Stent,https://www.bostonscientific.com/jp-JP/products/stent/Ascerta.html
Carotid Solutions-FilterWireEZ™ & Carotid Wallstent™ Monorail™,https://www.bostonscientific.com/jp-JP/products/stent/CarotidSolutions.html
Contour™ / Contour VL™,https://www.bostonscientific.com/jp-JP/products/stent/Contour.html
ELUVIA™,https://www.bostonscientific.com/jp-JP/products/stent/Eluvia.html
Epic™ Biliary Stent,https://www.bostonscientific.com/jp-JP/products/stent/EpicBiliaryStent.html
Epic™ Biliary Stent,https://www.bostonscientific.com/jp-JP/products/stent/EpicBiliaryStent_Endoscope.html
Epic™ Self-Expanding Nitinol Stent System,https://www.bostonscientific.com/jp-JP/products/stent/EpicSelf-Expanding.html
Express™ Vascular LD Peripheral Stent System,https://www.bostonscientific.com/jp-JP/products/stent/ExpressLD.html
Express™ Vascular SD Monorail Premounted Stent System for Peripheral Use,https://www.bostonscientific.com/jp-JP/products/stent/ExpressVascularSD.html
Flexima™ Biliary Stent System Biliary Drainage Tube Stent,https://www.bostonscientific.com/jp-JP/products/stent/FleximaBiliaryStent.html
Flexima™ Plus,https://www.bostonscientific.com/jp-JP/products/stent/FleximaPlus.html
HANAROSTENT® Biliary,https://www.bostonscientific.com/jp-JP/products/stent/HANAROSTENT_Biliary.html
HANAROSTENT® Biliary Full Cover Benefit™,https://www.bostonscientific.com/jp-JP/products/stent/HANAROSTENT_Biliary_Full_Cover_Benefit.html
HANAROSTENT® Biliary Full Cover NEO,https://www.bostonscientific.com/jp-JP/products/stent/HANAROSTENT_Biliary_Full_Cover_NEO.html
HANAROSTENT® Biliary Uncover Benefit,https://www.bostonscientific.com/jp-JP/products/stent/HANAROSTENT_Biliary_Uncover_Benefit.html
HANAROSTENT® Esophagus,https://www.bostonscientific.com/jp-JP/products/stent/HANAROSTENT_Esophagus.html
HANAROSTENT® Naturfit™,https://www.bostonscientific.com/jp-JP/products/stent/HANAROSTENT_Naturfit.html
HANAROSTENT® Naturfit™ Colon 9F,https://www.bostonscientific.com/jp-JP/products/stent/HANAROSTENT_Naturfit_Colon_9F.html
HANAROSTENT® Naturfit™ Duo,https://www.bostonscientific.com/jp-JP/products/stent/HANAROSTENT_Naturfit_Duo.html
INNOVA™,https://www.bostonscientific.com/jp-JP/products/stent/INNOVA.html
Percuflex™ Plus Stent,https://www.bostonscientific.com/jp-JP/products/stent/PercuflexPlus.html
Percuflex™ Urinary Diversion Stent Set,https://www.bostonscientific.com/jp-JP/products/stent/PercuflexUDS.html
Polaris™ Loop Dual Durometer Ureteral Stent,https://www.bostonscientific.com/jp-JP/products/stent/PolarisLoop.html
Polaris™ Ultra Ureteral Stent Dual Durometer Ureteral Stent,https://www.bostonscientific.com/jp-JP/products/stent/PolarisUltra.html
Promus PREMIER™,https://www.bostonscientific.com/jp-JP/products/stent/PromusPREMIER.html
Promus PREMIER™ 4.0mm,https://www.bostonscientific.com/jp-JP/products/stent/PREMIER4mm.html
RX Biliary Stents,https://www.bostonscientific.com/jp-JP/products/stent/RXPlasticBiliaryStent.html
Stretch VL Stent Sensor Guidewire Set,https://www.bostonscientific.com/jp-JP/products/stent/StretchVL.html
SureDrive™ Steerable Ureteral Stent,https://www.bostonscientific.com/jp-JP/products/stent/SureDrive_SteerableUreteralStent.html
SYNERGY™ XD,https://www.bostonscientific.com/jp-JP/products/stent/SynergyXD.html
Tria™ Ureteral Stent,https://www.bostonscientific.com/jp-JP/products/stent/Tria.html
Ultraflex™ Esophageal Stent,https://www.bostonscientific.com/jp-JP/products/stent/UltraflexEsophageal.html
Ultraflex™ Tracheobronchial Stent System,https://www.bostonscientific.com/jp-JP/products/stent/Ultraflex.html
WallFlex™ Biliary RX Stent,https://www.bostonscientific.com/jp-JP/products/stent/WallFlexBiliaryRX.html
WallFlex™ Biliary Transhepatic Stent,https://www.bostonscientific.com/jp-JP/products/stent/WallFlexBiliaryTranshepatic.html
WallFlex™ Colonic Stent,https://www.bostonscientific.com/jp-JP/products/stent/WallFlexColonic.html
WallFlex™ Duodenal Stent,https://www.bostonscientific.com/jp-JP/products/stent/WallFlexDuodena.html
Wallstent™ RP,https://www.bostonscientific.com/jp-JP/products/stent/WallstentRP.html
Captivator,https://www.bostonscientific.com/jp-JP/products/snare/Captivator.html
Captivator™ COLD,https://www.bostonscientific.com/jp-JP/products/snare/CaptivatorCOLD.html
Captivator™ II,https://www.bostonscientific.com/jp-JP/products/snare/CaptivatorII.html
Captivator™ SmallHex,https://www.bostonscientific.com/jp-JP/products/snare/CaptivatorSmallHex.html
Profile™ Polypectomy Snares,https://www.bostonscientific.com/jp-JP/products/snare/Profile.html
Rotatable Snare,https://www.bostonscientific.com/jp-JP/products/snare/RotatableSnare.html
Sensation™ Medium Stiff Wire,https://www.bostonscientific.com/jp-JP/products/snare/SensationMedium.html
Sensation™ Short Throw Snares,https://www.bostonscientific.com/jp-JP/products/snare/Sensation.html
Autotome™ RX Cannulating Sphincterotomes,https://www.bostonscientific.com/jp-JP/products/sphincterotome/AutotomeRX.html
Correctome™,https://www.bostonscientific.com/jp-JP/products/sphincterotome/Correctome.html
Jagtome™ RX Cannulating Sphincterotomes,https://www.bostonscientific.com/jp-JP/products/sphincterotome/JagtomeRX.html
RX Needleknife XL™,https://www.bostonscientific.com/jp-JP/products/sphincterotome/RXNeedleknifeXL.html
Stonetome™,https://www.bostonscientific.com/jp-JP/products/sphincterotome/Stonetome.html
CoreDx™,https://www.bostonscientific.com/jp-JP/products/forceps/CoreDx.html
Radial Jaw™ 4 Hot Biopsy Forceps,https://www.bostonscientific.com/jp-JP/products/forceps/RadialJaw4Hot.html
Radial Jaw™ 4 Jumbo Cold Polypectomy Forceps,https://www.bostonscientific.com/jp-JP/products/forceps/RadialJaw4Jumbo.html
Radial Jaw™4 Pulmonary Biopsy Forceps,https://www.bostonscientific.com/jp-JP/products/forceps/RadialJaw4Pulmonary.html
Radial Jaw™4 Standard Capacity,https://www.bostonscientific.com/jp-JP/products/forceps/RadialJaw4Standard.html
Radial Jaw™4P,https://www.bostonscientific.com/jp-JP/products/forceps/RadialJaw4P.html
Expect™ / Expect™ SlimLine Endoscopic Ultrasound Aspiration Needle,https://www.bostonscientific.com/jp-JP/products/aspiration-needle/Expect.html
Habib™ Endo HPB Catheter,https://www.bostonscientific.com/jp-JP/products/direct-visualization-systems/Habib_Endo_HPB_Catheter.html
Spy 結石除去用バスケット,https://www.bostonscientific.com/jp-JP/products/direct-visualization-systems/SpyGlass_RetrievalBasket.html
SpyScope™ DS II,https://www.bostonscientific.com/jp-JP/products/direct-visualization-systems/SpyScopeDS_II.html
Blazer II ™ Cardiac Ablation Catheters,https://www.bostonscientific.com/jp-JP/products/catheters-ablation/Blazer2.html
Blazer Prime™ Temperature Ablation Catheter,https://www.bostonscientific.com/jp-JP/products/catheters-ablation/BlazerPrime.html
"INTELLATIP MiFi™ OPEN-IRRIGATED
BLAZER™ OPEN-IRRIGATED",https://www.bostonscientific.com/jp-JP/products/catheters-ablation/INTELLATIPMiFiO-I_BLAZERO-I.html
IntellaTip MiFi™ XP Temperature Ablation Catheter,https://www.bostonscientific.com/jp-JP/products/catheters-ablation/IntellaTipMiFiXP.html
Blazer™ Dx-20 Diagnostic Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-diagnostic/BlazerDx.html
Dynamic,https://www.bostonscientific.com/jp-JP/products/catheter-diagnostic/Dynamic.html
Polaris™ Deca,https://www.bostonscientific.com/jp-JP/products/catheter-diagnostic/PolarisDeca.html
Viking,https://www.bostonscientific.com/jp-JP/products/catheter-diagnostic/Viking.html
Woven,https://www.bostonscientific.com/jp-JP/products/catheter-diagnostic/Woven.html
ACUITY™ Steerable,https://www.bostonscientific.com/jp-JP/products/lead/ACUITYSteerable.html
ACUITY™ X4,https://www.bostonscientific.com/jp-JP/products/lead/ACUITYX4.html
ACUITY™Spiral Left-Ventricular Lead,https://www.bostonscientific.com/jp-JP/products/lead/ACUITYSpiral.html
EASYTRAK™ 2,https://www.bostonscientific.com/jp-JP/products/lead/EASYTRAK2.html
FINELINE™ II Pacing Lead,https://www.bostonscientific.com/jp-JP/products/lead/FINELINE2Sterox.html
INGEVITY™ Pacing Leads,https://www.bostonscientific.com/jp-JP/products/lead/INGEVITY.html
"RELIANCE 4-FRONT™
Pace / Sense and Defibrillation Lead",https://www.bostonscientific.com/jp-JP/products/lead/RELIANCE4FRONT.html
DYNAGEN™ MRI EL ICD,https://www.bostonscientific.com/jp-JP/products/icd/DynagenEL.html
DYNAGEN™ MRI MINI ICD,https://www.bostonscientific.com/jp-JP/products/icd/DynagenMINI.html
EMBLEM™ MRI S-ICD System,https://www.bostonscientific.com/jp-JP/products/icd/EMBLEM.html
RESONATE™ ICD System,https://www.bostonscientific.com/jp-JP/products/icd/RESONATETM_ICD_System_ICD.html
Resolution 360™ Clip,https://www.bostonscientific.com/jp-JP/products/clip/Resolution360Clip.html
Resolution™ Endoscopic Clipping Device,https://www.bostonscientific.com/jp-JP/products/clip/Resolution.html
Speedband™ Superview Super7,https://www.bostonscientific.com/jp-JP/products/band-ligator/Super7.html
Cellebrity™ Cytology Brush,https://www.bostonscientific.com/jp-JP/products/brush/Cellebrity.html
RX Cytology Brush,https://www.bostonscientific.com/jp-JP/products/brush/RXCytology.html
RX Locking Devices,https://www.bostonscientific.com/jp-JP/products/locking-device/RXLocking.html
Interject™,https://www.bostonscientific.com/jp-JP/products/injection-needle/Interject.html
Primeject,https://www.bostonscientific.com/jp-JP/products/injection-needle/Primeject.html
SureLIFTER™,https://www.bostonscientific.com/jp-JP/products/injection-needle/SureLIFTER.html
RescueNet™,https://www.bostonscientific.com/jp-JP/products/retrieval-device/RescueNet.html
Rescue™ Forceps,https://www.bostonscientific.com/jp-JP/products/retrieval-device/RescueForceps.html
TrapEase™ Polyp Traps,https://www.bostonscientific.com/jp-JP/products/retrieval-device/TrapEasePolypTraps.html
JINRO™Nephrostomy Catheter Kit,https://www.bostonscientific.com/jp-JP/products/catheter-ureteral/JINRO.html
NephroMax™ High Pressure Nephrostomy Balloon Catheters Kit,https://www.bostonscientific.com/jp-JP/products/catheter-ureteral/NephroMax.html
LabSystem™ PRO　EP Recording System,https://www.bostonscientific.com/jp-JP/products/EP-RecordingSystem/LabSystemPRO.html
SAPS™CF Continuous Flow Single Action Pumping System,https://www.bostonscientific.com/jp-JP/products/accessories/SAPS_CF.html
Flexima™ ENBD Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-drainage/FleximaENBD.html
SilkyPass™,https://www.bostonscientific.com/jp-JP/products/catheter-drainage/SiklyPass.html
LATITUDE™ NXT Patient Management System,https://www.bostonscientific.com/jp-JP/products/remote-patient-monitoring/LATITUDE_NXT.html
LATITUDE™ Patient Management System,https://www.bostonscientific.com/jp-JP/products/remote-patient-monitoring/Latitude_Patient_Management_System.html
Alair™ Bronchial Thermoplasty System,https://www.bostonscientific.com/jp-JP/products/bronchial-thermoplasty/Alair.html
Vercise Cartesia™ ディレクショナルリード,https://www.bostonscientific.com/jp-JP/products/deep-brain-stimulation-systems/VerciseCartesia.html
Vercise Gevia™ DBS System バーサイス ジェビア MRI DBS システム,https://www.bostonscientific.com/jp-JP/products/deep-brain-stimulation-systems/Gevia.html
Vercise™ Deep Brain Stimulation System バーサイス DBS システム,https://www.bostonscientific.com/jp-JP/products/deep-brain-stimulation-systems/Vercise.html
Vercise™ PC バーサイス PC DBS システム,https://www.bostonscientific.com/jp-JP/products/deep-brain-stimulation-systems/VercisePC.html
Rubicon™ Crossing Catheter,https://www.bostonscientific.com/jp-JP/products/CTO-systems/Rubicon.html
Capio™ SLIM Suture Capturing Device,https://www.bostonscientific.com/jp-JP/products/Suture-instrument/Capio_SLIM.html
"Flexiva™ /Flexiva™ TracTip
High Power Single-Use Laser Fibers",https://www.bostonscientific.com/jp-JP/products/laser-fibers/Flexiva.html
MucoUp®,https://www.bostonscientific.com/jp-JP/products/Injection-solution/MucoUp.html
VALITUDE™ CRT-P,https://www.bostonscientific.com/jp-JP/products/crt-p/VALITUDE_CRT-P.html
RHYTHMIA™ MAPPING SYSTEM,https://www.bostonscientific.com/jp-JP/products/capital-equipment-mapping-navigation/RHYTHMIA.html
COMET™Ⅱ,https://www.bostonscientific.com/jp-JP/products/PressureGuidewire/COMET.html
AMS800®,https://www.bostonscientific.com/jp-JP/products/ArtificialUrinarySphincter/AMS800.html
Beastor Inflation Device,https://www.bostonscientific.com/jp-JP/products/inflation-device/BeastorInflationDevice.html
B-クリーン,https://www.bostonscientific.com/jp-JP/products/Infection-control/B-clean.html
Blox™,https://www.bostonscientific.com/jp-JP/products/Infection-control/Blox.html
EndoArmor™ Gowns,https://www.bostonscientific.com/jp-JP/products/Infection-control/EndoArmorGowns.html
EndoGlide™,https://www.bostonscientific.com/jp-JP/products/Infection-control/EndoGlide.html
HedgeHog™,https://www.bostonscientific.com/jp-JP/products/Infection-control/HedgeHog.html
Koala™,https://www.bostonscientific.com/jp-JP/products/Infection-control/Koala.html
Orca™,https://www.bostonscientific.com/jp-JP/products/Infection-control/Orca.html
S-Valve,https://www.bostonscientific.com/jp-JP/products/Infection-control/S-Valve.html
